Word_ID	Dialog ID	pword_id
1	6	2
2	1	1
2	33	1
3	13	3
4	16	4
4	24	4
4	26	4
4	30	4
4	31	4
4	36	4
5	4	5
6	7	6
6	16	6
6	27	6
7	7	7
7	16	7
7	17	7
7	27	7
8	29	8
8	30	8
9	33	9
9	34	9
10	13	10
10	28	10
10	30	10
11	36	11
12	17	12
12	22	12
12	30	12
12	32	12
13	17	13
13	27	13
13	28	13
13	30	13
14	1	14
14	6	14
15	33	15
16	1	16
16	33	16
17	3	17
18	16	18
19	1	20
19	2	20
19	3	20
19	4	20
19	5	20
19	6	20
19	7	20
19	8	20
19	9	20
19	10	20
19	11	20
19	12	20
19	13	20
19	14	20
19	15	20
19	16	20
19	17	20
19	18	20
19	19	20
19	20	20
19	21	20
19	22	20
19	23	20
19	24	20
19	25	20
19	26	20
19	27	20
19	28	20
19	29	20
19	30	20
19	31	20
19	32	20
19	33	20
19	34	20
19	35	20
19	36	20
20	29	21
20	33	21
21	17	22
21	34	22
22	4	23
22	7	23
22	9	23
22	17	23
22	23	23
22	27	23
22	28	23
22	29	23
22	30	23
22	33	23
22	36	23
23	29	24
24	5	25
24	9	25
24	10	25
24	12	25
24	13	25
24	17	25
24	19	25
24	22	25
24	23	25
24	25	25
24	26	25
24	27	25
24	28	25
24	29	25
24	30	25
24	32	25
24	33	25
24	34	25
24	36	25
25	6	26
25	17	26
25	18	26
25	19	26
25	30	26
25	33	26
25	35	26
26	26	27
27	17	28
27	27	28
27	33	28
28	4	29
28	14	29
28	19	29
28	22	29
28	28	29
28	29	29
28	30	29
28	34	29
29	1	30
29	2	30
29	3	30
29	4	30
29	8	30
29	10	30
29	11	30
29	12	30
29	16	30
29	17	30
29	19	30
29	21	30
29	22	30
29	26	30
29	27	30
29	28	30
29	29	30
29	30	30
29	32	30
29	33	30
29	36	30
30	26	31
30	27	31
30	28	31
31	12	32
32	25	33
32	26	33
32	30	33
32	33	33
33	1	34
33	6	34
33	7	34
33	10	34
33	12	34
33	17	34
33	19	34
33	21	34
33	22	34
33	23	34
33	26	34
33	27	34
33	28	34
33	30	34
33	32	34
33	33	34
33	34	34
33	36	34
34	1	35
34	6	35
34	7	35
34	8	35
34	10	35
34	12	35
34	17	35
34	19	35
34	21	35
34	22	35
34	23	35
34	26	35
34	27	35
34	28	35
34	29	35
34	30	35
34	31	35
34	32	35
34	33	35
34	34	35
34	36	35
35	1	36
35	10	36
35	12	36
35	17	36
35	19	36
35	21	36
35	28	36
35	30	36
35	32	36
35	33	36
35	34	36
35	36	36
36	30	37
36	31	37
37	1	38
37	6	38
37	7	38
37	13	38
37	17	38
37	21	38
37	22	38
37	27	38
37	28	38
37	29	38
37	30	38
37	32	38
37	36	38
38	6	39
38	17	39
38	33	39
39	23	40
40	7	41
40	12	41
40	17	41
40	21	41
40	27	41
40	29	41
40	30	41
40	32	41
40	34	41
40	36	41
41	8	42
41	17	42
42	4	43
42	17	43
42	19	43
42	22	43
42	26	43
42	27	43
42	29	43
42	30	43
42	33	43
42	34	43
43	6	44
43	8	44
43	11	44
43	13	44
43	17	44
43	19	44
43	28	44
43	30	44
44	10	45
44	13	45
44	15	45
44	17	45
44	26	45
44	27	45
44	28	45
44	30	45
44	31	45
44	34	45
45	8	46
45	17	46
45	30	46
45	32	46
46	32	47
47	32	48
48	32	49
49	32	50
50	10	51
51	17	52
51	24	52
51	30	52
51	32	52
51	34	52
52	17	53
52	33	53
53	36	54
54	2	55
54	17	55
54	27	55
54	29	55
55	1	56
55	4	56
55	11	56
55	12	56
55	17	56
55	19	56
55	27	56
55	28	56
55	29	56
55	30	56
55	34	56
55	35	56
56	36	57
57	4	58
57	8	58
57	12	58
57	13	58
57	14	58
57	17	58
57	19	58
57	22	58
57	26	58
57	28	58
57	29	58
57	30	58
57	31	58
57	34	58
57	36	58
58	17	59
58	28	59
58	32	59
58	36	59
59	7	60
59	8	60
59	17	60
59	31	60
60	31	62
61	30	63
61	31	63
62	6	64
63	17	65
63	36	65
64	20	66
64	27	66
65	1	68
65	2	68
65	3	68
65	4	68
65	5	68
65	7	68
65	9	68
65	10	68
65	11	68
65	12	68
65	13	68
65	14	68
65	17	68
65	19	68
65	20	68
65	21	68
65	23	68
65	25	68
65	26	68
65	27	68
65	28	68
65	29	68
65	30	68
65	31	68
65	32	68
65	33	68
65	34	68
65	36	68
66	1	69
67	1	70
67	2	70
67	5	70
67	7	70
67	11	70
67	12	70
67	17	70
67	21	70
67	28	70
67	29	70
67	30	70
67	31	70
67	32	70
67	34	70
68	6	71
68	17	71
68	23	71
68	27	71
68	30	71
69	27	72
70	9	73
70	10	73
70	12	73
70	13	73
70	14	73
70	16	73
70	17	73
70	19	73
70	22	73
70	27	73
70	29	73
70	30	73
70	34	73
71	34	74
72	9	75
72	17	75
72	21	75
72	27	75
72	30	75
73	4	76
73	11	76
73	17	76
73	19	76
73	30	76
74	22	77
74	30	77
74	31	77
75	25	78
75	30	78
75	34	78
76	17	79
76	22	79
76	34	79
77	3	80
77	12	80
77	15	80
77	17	80
77	18	80
77	19	80
77	22	80
77	25	80
77	30	80
77	32	80
77	34	80
78	3	81
78	12	81
78	15	81
78	17	81
78	18	81
78	22	81
78	30	81
79	29	82
79	30	82
80	3	83
80	12	83
80	17	83
80	18	83
80	30	83
81	31	84
82	6	85
82	31	85
83	12	87
83	15	87
83	17	87
83	19	87
83	21	87
83	25	87
83	27	87
83	29	87
83	30	87
84	1	86
84	2	86
84	3	86
84	4	86
84	9	86
84	10	86
84	13	86
84	16	86
84	17	86
84	19	86
84	20	86
84	25	86
84	26	86
84	27	86
84	28	86
84	30	86
84	31	86
84	33	86
84	34	86
85	14	88
85	17	88
85	21	88
85	30	88
85	31	88
86	7	90
86	32	90
86	36	90
87	15	91
88	17	92
88	30	92
88	32	92
89	21	93
90	6	94
90	7	94
90	14	94
90	17	94
90	22	94
90	24	94
90	26	94
90	30	94
90	31	94
90	32	94
90	34	94
90	36	94
91	17	95
91	28	95
91	30	95
91	34	95
92	15	96
92	17	96
92	30	96
92	33	96
92	34	96
93	6	97
93	7	97
93	8	97
93	10	97
93	12	97
93	17	97
93	22	97
93	24	97
93	26	97
93	27	97
93	28	97
93	29	97
93	30	97
93	31	97
93	32	97
93	33	97
93	34	97
93	36	97
94	12	98
94	17	98
94	30	98
94	33	98
95	8	99
95	17	99
95	22	99
95	26	99
95	27	99
95	30	99
95	31	99
95	36	99
96	12	100
96	17	100
96	27	100
96	30	100
97	34	101
98	3	102
98	7	102
98	10	102
98	12	102
98	17	102
98	20	102
98	27	102
98	30	102
99	3	103
99	7	103
99	10	103
99	12	103
99	17	103
99	20	103
99	27	103
99	30	103
99	33	103
99	34	103
100	6	104
100	14	104
100	17	104
100	19	104
100	30	104
100	34	104
101	8	105
101	30	105
102	20	106
102	30	106
103	7	107
104	4	108
104	9	108
105	17	109
105	27	109
105	30	109
105	34	109
106	1	110
106	2	110
106	3	110
106	4	110
106	5	110
106	6	110
106	7	110
106	8	110
106	9	110
106	10	110
106	11	110
106	12	110
106	13	110
106	14	110
106	15	110
106	16	110
106	17	110
106	19	110
106	21	110
106	22	110
106	25	110
106	26	110
106	27	110
106	28	110
106	29	110
106	30	110
106	31	110
106	32	110
106	33	110
106	34	110
106	36	110
107	17	111
107	19	111
107	27	111
107	30	111
107	32	111
108	6	112
108	17	112
108	19	112
108	27	112
108	30	112
108	32	112
109	29	113
110	1	114
110	3	114
110	6	114
110	8	114
110	9	114
110	10	114
110	12	114
110	15	114
110	16	114
110	17	114
110	19	114
110	22	114
110	26	114
110	27	114
110	29	114
110	30	114
110	34	114
110	36	114
111	2	115
111	4	115
111	12	115
111	16	115
111	17	115
111	20	115
111	23	115
111	29	115
111	30	115
111	31	115
111	35	115
111	36	115
112	2	116
112	4	116
112	11	116
112	16	116
112	17	116
112	20	116
112	21	116
112	23	116
112	29	116
112	30	116
112	35	116
112	36	116
113	1	117
113	3	117
113	10	117
113	11	117
113	12	117
113	13	117
113	15	117
113	17	117
113	18	117
113	19	117
113	22	117
113	25	117
113	30	117
113	33	117
113	34	117
113	36	117
114	17	118
114	19	118
114	27	118
114	28	118
114	30	118
114	34	118
115	17	119
115	23	119
115	31	119
116	33	120
117	33	121
118	10	122
118	12	122
118	17	122
118	30	122
119	12	123
119	30	123
120	9	124
120	19	124
120	30	124
120	32	124
120	36	124
121	1	125
121	16	125
121	26	125
121	30	125
121	31	125
121	33	125
121	34	125
122	25	126
123	3	127
123	25	127
123	29	127
123	30	127
124	7	128
124	9	128
124	14	128
124	17	128
124	19	128
124	24	128
124	26	128
124	27	128
124	28	128
124	30	128
124	31	128
124	33	128
124	36	128
125	10	129
125	17	129
125	19	129
126	1	130
126	3	130
126	5	130
126	6	130
126	8	130
126	9	130
126	10	130
126	12	130
126	14	130
126	17	130
126	19	130
126	21	130
126	22	130
126	25	130
126	26	130
126	27	130
126	29	130
126	30	130
126	31	130
126	33	130
126	35	130
126	36	130
127	3	131
127	5	131
127	6	131
127	9	131
127	11	131
127	12	131
127	17	131
127	22	131
127	26	131
127	27	131
127	30	131
127	32	131
127	33	131
127	34	131
128	27	132
128	34	132
129	4	133
129	7	133
129	11	133
129	19	133
129	30	133
129	32	133
130	3	134
130	6	134
130	8	134
130	12	134
130	15	134
130	17	134
130	18	134
130	23	134
130	26	134
130	30	134
130	33	134
130	36	134
131	26	135
132	13	136
132	31	136
133	36	137
134	3	138
134	17	138
135	17	139
135	26	139
135	27	139
136	36	140
137	36	141
138	1	142
138	3	142
138	4	142
138	5	142
138	8	142
138	10	142
138	11	142
138	12	142
138	14	142
138	15	142
138	17	142
138	18	142
138	19	142
138	20	142
138	21	142
138	22	142
138	23	142
138	26	142
138	27	142
138	29	142
138	30	142
138	33	142
138	34	142
139	1	143
139	3	143
139	12	143
139	17	143
139	19	143
139	26	143
139	29	143
139	30	143
140	8	144
140	30	144
141	8	145
141	30	145
142	3	146
142	5	146
142	6	146
142	8	146
142	12	146
142	17	146
142	24	146
142	26	146
142	29	146
142	30	146
142	31	146
142	32	146
142	33	146
142	34	146
142	36	146
143	1	147
143	3	147
143	5	147
143	7	147
143	8	147
143	10	147
143	11	147
143	12	147
143	13	147
143	14	147
143	15	147
143	17	147
143	18	147
143	19	147
143	21	147
143	22	147
143	23	147
143	24	147
143	26	147
143	27	147
143	28	147
143	29	147
143	30	147
143	31	147
143	32	147
143	33	147
143	34	147
143	36	147
144	33	149
145	20	150
145	26	150
145	34	150
146	6	151
146	30	151
146	32	151
146	34	151
147	25	152
147	27	152
147	34	152
148	31	153
149	12	154
149	19	154
149	27	154
150	26	155
151	19	156
151	26	156
151	30	156
152	4	157
152	7	157
152	11	157
152	19	157
152	30	157
152	32	157
153	27	158
153	30	158
154	12	161
154	13	161
154	17	161
154	30	161
154	34	161
155	1	162
155	7	162
155	9	162
155	13	162
155	15	162
155	16	162
155	17	162
155	27	162
155	28	162
155	29	162
155	30	162
155	31	162
155	32	162
155	36	162
156	1	163
156	3	163
156	4	163
156	6	163
156	8	163
156	9	163
156	10	163
156	12	163
156	13	163
156	14	163
156	15	163
156	17	163
156	18	163
156	19	163
156	20	163
156	21	163
156	23	163
156	25	163
156	26	163
156	27	163
156	28	163
156	29	163
156	30	163
156	31	163
156	32	163
156	33	163
156	34	163
156	36	163
157	34	164
158	34	165
159	27	166
160	33	167
161	1	168
161	2	168
161	3	168
161	4	168
161	5	168
161	6	168
161	7	168
161	8	168
161	9	168
161	10	168
161	11	168
161	12	168
161	13	168
161	14	168
161	15	168
161	16	168
161	17	168
161	18	168
161	19	168
161	20	168
161	21	168
161	22	168
161	23	168
161	24	168
161	25	168
161	26	168
161	27	168
161	28	168
161	29	168
161	30	168
161	31	168
161	32	168
161	33	168
161	34	168
161	35	168
161	36	168
162	6	169
163	17	170
163	32	170
163	33	170
164	1	171
164	12	171
164	13	171
164	15	171
164	17	171
164	19	171
164	21	171
164	26	171
164	27	171
164	30	171
164	33	171
164	34	171
164	35	171
164	36	171
165	6	172
166	27	173
167	6	174
168	17	175
168	27	175
168	30	175
169	12	176
169	17	176
169	29	176
169	30	176
169	35	176
170	6	177
171	3	178
171	5	178
171	17	178
171	18	178
171	27	178
171	30	178
171	31	178
171	32	178
171	36	178
172	1	179
172	2	179
172	3	179
172	4	179
172	6	179
172	7	179
172	8	179
172	10	179
172	11	179
172	12	179
172	13	179
172	15	179
172	16	179
172	17	179
172	18	179
172	19	179
172	20	179
172	21	179
172	22	179
172	23	179
172	25	179
172	26	179
172	27	179
172	28	179
172	29	179
172	30	179
172	31	179
172	32	179
172	33	179
172	34	179
172	36	179
173	17	180
173	26	180
174	17	181
174	26	181
175	9	182
176	3	183
177	36	184
178	36	185
179	15	186
179	30	186
180	7	187
181	12	188
182	36	189
183	3	190
183	11	190
183	12	190
183	16	190
183	17	190
183	26	190
183	27	190
183	29	190
183	30	190
183	33	190
183	34	190
184	17	191
184	27	191
185	26	192
185	30	192
186	17	193
186	30	193
186	34	193
186	36	193
187	10	194
187	16	194
187	17	194
187	26	194
187	27	194
187	31	194
187	34	194
187	36	194
188	6	195
188	9	195
188	17	195
188	26	195
188	36	195
189	22	196
189	30	196
190	6	197
191	6	198
192	6	199
193	22	200
193	30	200
194	10	202
194	17	202
194	26	202
194	27	202
194	32	202
194	33	202
194	36	202
195	2	203
195	3	203
195	6	203
195	9	203
195	10	203
195	12	203
195	17	203
195	19	203
195	22	203
195	23	203
195	26	203
195	27	203
195	28	203
195	30	203
195	32	203
195	33	203
195	36	203
196	26	204
197	1	205
197	3	205
197	12	205
197	17	205
197	30	205
197	34	205
198	17	206
198	19	206
198	32	206
199	26	207
200	6	208
201	6	209
202	12	210
202	19	210
202	25	210
202	26	210
202	34	210
203	2	211
203	6	211
203	13	211
203	14	211
203	17	211
203	19	211
204	1	212
204	2	212
204	3	212
204	7	212
204	8	212
204	10	212
204	11	212
204	12	212
204	16	212
204	17	212
204	19	212
204	22	212
204	23	212
204	26	212
204	33	212
204	35	212
204	36	212
205	1	213
205	2	213
205	3	213
205	7	213
205	8	213
205	10	213
205	11	213
205	12	213
205	16	213
205	17	213
205	19	213
205	22	213
205	23	213
205	26	213
205	33	213
205	35	213
205	36	213
206	1	214
206	2	214
206	3	214
206	6	214
206	7	214
206	8	214
206	10	214
206	11	214
206	12	214
206	14	214
206	15	214
206	16	214
206	17	214
206	19	214
206	21	214
206	22	214
206	23	214
206	26	214
206	29	214
206	30	214
206	33	214
206	35	214
206	36	214
207	2	217
207	6	217
207	7	217
207	10	217
207	13	217
207	14	217
207	17	217
207	19	217
207	29	217
207	30	217
207	33	217
207	36	217
208	4	218
208	19	218
209	12	219
209	17	219
209	23	219
209	30	219
209	36	219
210	1	220
210	2	220
210	16	220
210	17	220
210	18	220
210	20	220
210	25	220
210	28	220
210	29	220
210	30	220
210	31	220
211	1	221
211	7	221
211	10	221
211	12	221
211	17	221
211	19	221
211	23	221
211	30	221
211	33	221
211	34	221
212	1	222
212	12	222
212	30	222
212	34	222
213	13	223
213	15	223
213	17	223
213	20	223
213	26	223
213	27	223
213	30	223
213	36	223
214	13	224
214	15	224
214	17	224
214	26	224
214	27	224
214	36	224
215	8	225
215	12	225
215	13	225
215	21	225
215	24	225
215	25	225
215	26	225
215	28	225
215	30	225
215	34	225
215	36	225
216	2	226
217	2	227
218	19	228
218	26	228
218	29	228
218	30	228
218	34	228
218	36	228
219	34	229
220	1	230
220	3	230
220	12	230
220	17	230
220	19	230
220	21	230
220	28	230
220	30	230
220	32	230
220	34	230
220	36	230
221	7	231
221	20	231
221	30	231
221	31	231
222	17	232
222	31	232
223	18	233
223	30	233
224	1	235
224	3	235
224	12	235
224	13	235
224	35	235
225	3	236
226	3	237
226	6	237
226	18	237
226	30	237
226	33	237
227	15	238
228	1	239
228	6	239
228	12	239
228	17	239
228	19	239
228	26	239
229	35	241
230	7	243
230	10	243
230	12	243
230	17	243
230	27	243
231	36	244
232	7	245
232	9	245
232	12	245
232	17	245
232	22	245
232	26	245
232	27	245
232	28	245
232	30	245
232	32	245
232	36	245
233	11	246
233	17	246
233	19	246
233	27	246
233	30	246
234	18	247
234	30	247
235	6	248
235	12	248
235	26	248
235	36	248
236	26	249
236	28	249
236	30	249
236	36	249
237	33	250
237	36	250
238	30	251
238	33	251
238	34	251
238	36	251
239	11	252
239	16	252
239	17	252
239	19	252
239	27	252
239	29	252
239	30	252
239	31	252
239	32	252
240	4	253
240	11	253
240	16	253
240	17	253
240	19	253
240	27	253
240	29	253
240	30	253
240	31	253
240	32	253
241	6	254
241	9	254
241	26	254
241	30	254
241	36	254
242	7	255
242	17	255
242	26	255
242	30	255
242	31	255
242	33	255
242	36	255
243	17	256
243	18	256
244	17	257
244	27	257
245	16	258
246	3	259
246	4	259
246	30	259
247	2	260
247	4	260
247	34	260
248	19	261
248	36	261
249	12	262
249	30	262
249	34	262
250	2	263
250	3	263
250	4	263
250	12	263
250	19	263
250	21	263
250	26	263
250	30	263
250	33	263
250	34	263
251	29	264
252	16	265
253	21	266
254	6	267
255	6	268
255	17	268
256	12	269
256	17	269
256	22	269
256	26	269
256	27	269
256	29	269
256	30	269
256	31	269
256	34	269
257	12	270
257	17	270
257	28	270
257	36	270
258	6	271
258	17	271
258	28	271
259	6	272
259	17	272
259	22	272
259	26	272
259	28	272
260	1	273
260	3	273
260	4	273
260	5	273
260	7	273
260	8	273
260	12	273
260	13	273
260	15	273
260	17	273
260	19	273
260	21	273
260	22	273
260	23	273
260	25	273
260	26	273
260	27	273
260	28	273
260	29	273
260	30	273
260	31	273
260	32	273
260	33	273
260	34	273
260	36	273
261	1	274
261	2	274
261	3	274
261	4	274
261	6	274
261	8	274
261	9	274
261	10	274
261	11	274
261	12	274
261	13	274
261	14	274
261	15	274
261	16	274
261	17	274
261	18	274
261	19	274
261	20	274
261	21	274
261	23	274
261	24	274
261	25	274
261	26	274
261	27	274
261	28	274
261	29	274
261	30	274
261	31	274
261	32	274
261	33	274
261	34	274
261	35	274
261	36	274
262	1	275
262	2	275
262	3	275
262	4	275
262	6	275
262	7	275
262	8	275
262	9	275
262	10	275
262	11	275
262	12	275
262	15	275
262	16	275
262	17	275
262	18	275
262	19	275
262	21	275
262	22	275
262	24	275
262	25	275
262	26	275
262	27	275
262	28	275
262	29	275
262	30	275
262	31	275
262	32	275
262	33	275
262	34	275
262	35	275
262	36	275
263	3	276
263	4	276
263	6	276
263	9	276
263	13	276
263	17	276
263	18	276
263	19	276
263	22	276
263	24	276
263	25	276
263	26	276
263	27	276
263	28	276
263	29	276
263	30	276
263	31	276
263	32	276
263	34	276
263	36	276
264	28	277
264	30	277
264	32	277
264	34	277
264	36	277
265	34	278
265	36	278
266	23	279
266	26	279
266	28	279
266	30	279
266	32	279
266	34	279
266	36	279
267	3	280
267	19	280
267	29	280
267	34	280
268	1	281
268	4	281
268	17	281
268	19	281
268	23	281
268	26	281
268	30	281
268	31	281
268	34	281
269	29	282
270	1	284
270	8	284
270	12	284
270	17	284
270	26	284
270	30	284
270	31	284
270	33	284
270	36	284
271	1	285
271	3	285
271	4	285
271	5	285
271	6	285
271	7	285
271	8	285
271	10	285
271	11	285
271	12	285
271	13	285
271	16	285
271	17	285
271	18	285
271	19	285
271	20	285
271	22	285
271	24	285
271	26	285
271	27	285
271	28	285
271	29	285
271	30	285
271	31	285
271	32	285
271	33	285
271	34	285
271	36	285
272	12	286
273	1	288
273	3	288
273	8	288
273	10	288
273	12	288
273	17	288
273	19	288
273	22	288
273	27	288
273	30	288
273	31	288
273	33	288
273	35	288
274	22	289
275	4	290
275	17	290
276	12	291
277	1	292
277	3	292
277	4	292
277	8	292
277	10	292
277	11	292
277	12	292
277	13	292
277	17	292
277	18	292
277	19	292
277	20	292
277	22	292
277	24	292
277	26	292
277	27	292
277	28	292
277	29	292
277	30	292
277	31	292
277	33	292
277	34	292
277	35	292
277	36	292
278	1	294
278	3	294
278	4	294
278	6	294
278	7	294
278	9	294
278	11	294
278	12	294
278	13	294
278	15	294
278	16	294
278	17	294
278	19	294
278	21	294
278	22	294
278	26	294
278	27	294
278	28	294
278	29	294
278	30	294
278	31	294
278	32	294
278	33	294
278	34	294
278	36	294
279	11	295
279	17	295
280	1	296
280	2	296
280	3	296
280	8	296
280	9	296
280	10	296
280	12	296
280	16	296
280	17	296
280	18	296
280	19	296
280	21	296
280	22	296
280	23	296
280	26	296
280	27	296
280	28	296
280	29	296
280	30	296
280	31	296
280	32	296
280	33	296
280	34	296
280	36	296
281	1	297
281	2	297
281	4	297
281	6	297
281	7	297
281	9	297
281	11	297
281	12	297
281	16	297
281	17	297
281	18	297
281	19	297
281	22	297
281	23	297
281	26	297
281	27	297
281	28	297
281	29	297
281	30	297
281	31	297
281	34	297
281	36	297
282	11	298
283	30	299
283	36	299
284	30	300
284	36	300
285	1	301
285	2	301
285	3	301
285	4	301
285	6	301
285	7	301
285	8	301
285	9	301
285	10	301
285	11	301
285	12	301
285	13	301
285	15	301
285	16	301
285	17	301
285	18	301
285	19	301
285	21	301
285	22	301
285	23	301
285	26	301
285	27	301
285	28	301
285	29	301
285	30	301
285	31	301
285	32	301
285	33	301
285	34	301
285	36	301
286	33	302
287	12	303
287	17	303
287	29	303
287	36	303
288	17	304
288	30	304
288	36	304
289	17	305
289	26	305
290	16	306
290	22	306
290	26	306
290	36	306
291	36	307
292	16	308
292	21	308
293	36	309
294	17	310
294	26	310
294	28	310
294	31	310
294	36	310
295	17	311
295	27	311
295	32	311
295	33	311
296	9	312
296	17	312
296	19	312
296	27	312
296	30	312
296	32	312
296	36	312
297	2	313
297	36	313
298	36	314
299	27	316
299	36	316
300	5	317
300	26	317
300	27	317
300	28	317
300	29	317
300	30	317
300	32	317
301	7	318
301	30	318
301	32	318
302	32	319
303	32	320
304	6	321
304	14	321
305	32	322
306	6	323
307	32	324
308	17	325
308	27	325
309	27	326
310	6	327
310	17	327
310	27	327
310	30	327
310	32	327
310	36	327
311	26	328
311	28	328
312	11	329
312	17	329
312	24	329
312	25	329
312	30	329
312	31	329
312	34	329
312	36	329
313	12	330
314	16	331
314	17	331
314	29	331
315	33	332
316	26	333
317	17	334
317	29	334
317	30	334
317	32	334
317	33	334
317	34	334
317	36	334
318	17	335
318	27	335
318	30	335
318	33	335
319	1	336
319	4	336
319	6	336
319	7	336
319	9	336
319	13	336
319	16	336
319	17	336
319	23	336
319	24	336
319	26	336
319	27	336
319	30	336
319	34	336
319	36	336
320	6	337
321	3	338
321	6	338
321	8	338
321	12	338
321	17	338
321	26	338
321	30	338
321	31	338
321	33	338
321	36	338
322	12	339
322	20	339
322	28	339
322	30	339
323	3	340
323	12	340
323	17	340
323	21	340
323	23	340
323	27	340
323	28	340
323	29	340
323	30	340
323	32	340
323	33	340
324	4	341
324	6	341
324	8	341
324	9	341
324	11	341
324	12	341
324	16	341
324	17	341
324	18	341
324	21	341
324	22	341
324	23	341
324	26	341
324	27	341
324	29	341
324	30	341
324	32	341
324	34	341
324	36	341
325	6	342
325	21	342
326	1	343
326	6	343
327	1	344
327	4	344
327	6	344
327	12	344
327	17	344
327	23	344
327	26	344
327	30	344
327	33	344
327	36	344
328	23	345
329	17	346
329	35	346
330	7	347
330	17	347
330	29	347
331	35	348
332	4	349
333	17	350
333	27	350
333	36	350
334	12	351
334	17	351
334	29	351
335	12	352
335	33	352
336	33	354
337	3	355
337	5	355
337	17	355
337	18	355
337	27	355
337	30	355
337	31	355
337	32	355
337	36	355
338	1	356
338	3	356
338	8	356
338	12	356
338	13	356
338	17	356
338	18	356
338	19	356
338	22	356
338	23	356
338	27	356
338	28	356
338	30	356
338	34	356
339	36	357
340	1	358
340	2	358
340	3	358
340	4	358
340	5	358
340	6	358
340	7	358
340	8	358
340	9	358
340	10	358
340	11	358
340	12	358
340	13	358
340	14	358
340	15	358
340	16	358
340	17	358
340	18	358
340	19	358
340	20	358
340	21	358
340	22	358
340	23	358
340	24	358
340	25	358
340	26	358
340	27	358
340	28	358
340	29	358
340	30	358
340	31	358
340	32	358
340	33	358
340	34	358
340	35	358
340	36	358
341	7	359
341	17	359
341	26	359
341	27	359
341	29	359
341	30	359
341	36	359
342	12	361
342	17	361
342	30	361
342	36	361
343	17	362
343	28	362
343	31	362
344	12	363
345	17	364
345	28	364
345	30	364
345	36	364
346	7	365
346	30	365
347	9	366
347	10	366
347	12	366
347	13	366
347	17	366
347	20	366
347	27	366
347	28	366
347	30	366
347	32	366
347	34	366
347	36	366
348	1	367
348	7	367
348	9	367
348	11	367
348	13	367
348	17	367
348	19	367
348	20	367
348	21	367
348	23	367
348	25	367
348	26	367
348	27	367
348	28	367
348	29	367
348	30	367
348	31	367
348	32	367
348	36	367
349	6	368
349	30	368
350	1	369
350	4	369
350	7	369
350	9	369
350	11	369
350	13	369
350	17	369
350	19	369
350	20	369
350	21	369
350	23	369
350	27	369
350	29	369
350	30	369
350	31	369
350	32	369
351	1	370
351	7	370
351	9	370
351	11	370
351	13	370
351	17	370
351	19	370
351	20	370
351	21	370
351	23	370
351	27	370
351	29	370
351	30	370
351	31	370
351	32	370
352	12	371
352	13	371
352	36	371
353	3	372
353	10	372
353	12	372
353	13	372
353	15	372
353	17	372
353	21	372
353	22	372
353	30	372
354	3	373
354	12	373
354	17	373
354	20	373
354	29	373
354	30	373
354	31	373
355	7	374
356	7	375
356	9	375
356	15	375
356	16	375
356	17	375
356	19	375
356	20	375
356	26	375
356	27	375
356	29	375
356	30	375
356	31	375
356	32	375
356	34	375
356	36	375
357	7	376
357	11	376
357	17	376
357	19	376
357	23	376
357	29	376
357	30	376
357	36	376
358	7	377
358	9	377
358	15	377
358	16	377
358	17	377
358	19	377
358	20	377
358	26	377
358	27	377
358	28	377
358	29	377
358	30	377
358	31	377
358	32	377
358	34	377
358	36	377
359	1	378
360	7	379
360	9	379
360	15	379
360	17	379
360	19	379
360	20	379
360	29	379
360	30	379
360	32	379
360	34	379
360	36	379
361	7	380
361	17	380
362	18	381
363	36	382
364	17	383
364	29	383
365	8	384
365	17	384
365	29	384
365	34	384
366	34	385
367	6	386
368	1	387
368	3	387
368	6	387
368	7	387
368	8	387
368	11	387
368	12	387
368	13	387
368	17	387
368	18	387
368	19	387
368	21	387
368	25	387
368	27	387
368	28	387
368	29	387
368	30	387
368	32	387
368	34	387
368	36	387
369	17	388
369	18	388
370	12	389
370	18	389
370	27	389
370	30	389
371	18	390
372	4	391
372	10	391
372	18	391
372	21	391
372	26	391
372	28	391
372	30	391
373	12	392
374	6	393
374	12	393
374	17	393
374	26	393
374	28	393
374	30	393
374	33	393
374	36	393
375	2	394
375	4	394
375	12	394
375	15	394
375	26	394
375	28	394
375	30	394
375	33	394
376	6	395
376	12	395
376	17	395
376	26	395
376	28	395
376	29	395
376	30	395
376	32	395
377	2	396
377	4	396
377	30	396
378	7	397
378	17	397
378	36	397
379	21	398
379	34	398
380	6	399
380	13	399
380	21	399
380	26	399
380	33	399
380	34	399
381	12	401
382	32	402
383	23	403
384	6	404
384	30	404
385	1	405
385	17	405
385	32	405
386	23	406
387	9	407
387	30	407
388	6	408
388	15	408
389	21	410
389	36	410
390	6	409
391	3	411
391	4	411
391	6	411
391	8	411
391	9	411
391	10	411
391	11	411
391	12	411
391	13	411
391	16	411
391	17	411
391	18	411
391	19	411
391	22	411
391	23	411
391	24	411
391	25	411
391	26	411
391	27	411
391	28	411
391	29	411
391	30	411
391	31	411
391	32	411
391	33	411
391	34	411
391	36	411
392	1	412
392	3	412
392	6	412
392	17	412
392	30	412
392	34	412
393	1	413
393	2	413
393	3	413
393	4	413
393	5	413
393	6	413
393	7	413
393	8	413
393	9	413
393	10	413
393	11	413
393	12	413
393	13	413
393	14	413
393	15	413
393	16	413
393	17	413
393	18	413
393	19	413
393	20	413
393	21	413
